track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7xCKov7FR4JjlgukQGzfrW,Præg På Kortet,DON x LEE x BARBER,47,1IZ4alY2N4Z3A0RX7DERRo,Præg På Kortet,2019-09-20,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.538,0.71,7,-6.089,0,0.291,0.109,0.0,0.052,0.702,160.572,178250
0t2wki0faiwqVkQ0oJ9EVO,Fun Up Here (feat. Logic),Mike Posner,56,7LMPvMtvi02jBM47lrBEMk,Keep Going,2019-10-09,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.906,0.413,9,-9.044,0,0.143,0.361,0.0,0.114,0.337,130.039,171107
2CqMWqcHywYRvwzdw2Wh4P,Wannabe,Logic,7,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.917,0.828,2,-7.551,1,0.0946,0.0959,0.0,0.0789,0.706,134.012,78800
0XIsaklmegqPEdOr38DVEt,clickbait,Logic,7,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.848,0.708,0,-5.625,1,0.0925,0.0466,3.79e-05,0.13,0.765,156.007,157000
3Z6O6zNyxqmqevwy5Dy4cs,Out Of Sight,Logic,7,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.737,0.918,1,-6.159,0,0.132,0.0611,2.9e-05,0.107,0.664,174.022,137947
45uPKvMUFmObuDYka9AnKa,Pardon My Ego,Logic,6,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.876,0.954,1,-4.962,1,0.0683,0.0631,0.00538,0.0637,0.506,95.489,173547
6R59nB9CEaOqrRVxu7JAoR,Cocaine,Logic,6,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.816,0.808,4,-4.836,0,0.268,0.124,0.0,0.142,0.711,176.022,174560
3SoJfUu95PNVx1rmcXwGsL,Don't Be Afraid To Be Different (feat. Will Smith),Logic,5,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.872,0.791,1,-4.885,1,0.123,0.0241,8.92e-05,0.141,0.421,111.025,167920
0fpzjL5pP2M8sWifmQqLZn,BOBBY (feat. My Dad),Logic,6,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.822,0.873,7,-2.677,1,0.316,0.245,0.0,0.0545,0.86,111.564,167827
17N5FdRwJuv3UXQ7MHnbhF,Ballin,Logic,71,4tedCRHFkPOlzi6HR54tqd,Uncle Drew (Original Motion Picture Soundtrack),2018-06-15,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.737,0.854,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,166080
0D5CXSUx8GOCHSY8KWgi9h,Yuck,Logic,58,4F87p1aiFwHeU4uu65MaPV,Bobby Tarantino II,2018-03-09,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.619,0.798,11,-5.517,0,0.381,0.168,0.0,0.17,0.71,156.151,173693
1Kp6WFxRzc0sRBmGSgIYat,Gang Related,Logic,65,1Mk7Lei0Ra3hawezqmad5V,Under Pressure (Deluxe),2014-10-21,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,167320
1py4qzrEEkOvU8uTHYLuOW,Super Mario World,Logic,59,0WMr3ulx5Mzi1B3C8LsHVA,Bobby Tarantino,2016-07-01,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.862,0.662,0,-7.19,1,0.209,0.0548,0.0,0.0993,0.394,131.964,177680
69lz9uKxidXD8RfSu9YQfL,Closing My Eyes,Alrahim Wright III,3,76HyawOswkSadeKgVYiu2u,2 Whize,2019-05-18,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.838,0.226,0,-16.015,0,0.329,0.598,5.3e-05,0.114,0.462,133.95,118596
3hW39WV7Wwd3WkUwZai3FU,All In My Feelings,OYABUN,51,6p1lNQTHr6flI8TOUUVqKZ,All In My Feelings,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.651,0.431,10,-8.286,1,0.139,0.153,1.12e-05,0.185,0.492,89.917,152000
3h6mYkJFzfhioau4R8ogDG,Chicago,Cookin Soul,51,0aCbGwTjoC0h4F6SJN2OzE,Polo Beats,2018-08-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.729,0.448,0,-7.868,1,0.0413,0.202,0.867,0.0693,0.328,91.021,105495
5fxDE80ZPA32JXjZN87pQJ,Mental Fallout,Jorge Milliano,57,2DZ9XsRcXUf5E1RBR2MXL0,Dosages,2019-09-13,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.72,0.338,0,-15.269,1,0.041,0.00891,0.867,0.0919,0.0398,123.006,162936
3wJTCCMHtuOdDg4fJzkd0i,Vent,o k h o,53,5h815JJayRLKGIrOyCFmIV,As We Age Under The Porch,2017-06-02,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.459,0.518,10,-9.398,0,0.0783,0.513,0.219,0.171,0.224,77.703,164936
5nTywGPx2MJrzHD5w8Fgwc,Smokey Hue,TyLuv.,44,4lKLsr9QcyPdXnvRfBfquB,In Between (Part.3),2019-10-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.649,0.441,10,-8.665,0,0.0312,0.957,0.964,0.115,0.406,89.964,160040
06JpeGcBWieHXxewu6pTwr,Aisle Thots,Skipp Whitman,45,4Zp3z70vDmaGeOXXWMKToR,Elevator Music,2019-05-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.797,0.595,6,-8.154,1,0.0386,0.706,0.00783,0.114,0.622,114.99,155563
2ioSQQmaMXZmbmOKdr7NOA,Ueno,Nathan Kawanishi,44,3F90TKv5cxFzuN1MVc5yI2,Ueno,2019-07-12,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.729,0.827,9,-8.71,0,0.161,0.16,0.938,0.0794,0.829,81.985,162482
6QOVWoZUD3IEszbfO46mYW,I Don't Love You Anymore,Sarcastic Sounds,63,0n64xoWxg6GJpUzA1zOWnl,I Don't Love You Anymore,2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.708,0.309,6,-19.536,1,0.144,0.428,0.87,0.0843,0.451,74.99,77600
48w0fBneyl1eF46Sslx3RO,"impossible weight (feat. yoh, rou and jessie shire)",four lore,43,2CPnnO72MLHD15jxN4VC6E,our chives vol.2,2019-05-18,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.692,0.722,4,-7.216,0,0.403,0.533,0.00101,0.171,0.347,84.932,135529
0dspBfwPVsZJWQF1JxFZz8,Cloudy Day,the.lazyb,43,3QYPyg8T6RjLrauK8DvdZj,Cloudy Day,2019-09-27,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.724,0.529,6,-9.987,0,0.0496,0.151,0.91,0.1,0.895,93.007,128063
4LsPasR5fbJBWWlDmKXaHv,One More Hit,Weedthief,44,07KcgVxjxbNhhccoQCk2Ov,One More Hit,2019-08-16,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.727,0.461,10,-12.028,1,0.039,0.734,0.93,0.118,0.299,79.947,132750
2L3Is8ZtUJ48PIUJVO7Gvv,Money on Your Mind,Lucian,46,4QNDvCyHma9aUlMwfZFufX,Money on Your Mind,2019-06-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.793,0.441,0,-8.718,1,0.124,0.455,0.213,0.101,0.461,144.496,103059
6HV0Ae4Try72jXLWs7yMty,Meditation,Beat Dealer,44,3tOIGdvx8muJ4hlFFW5MRc,Condiments,2019-07-02,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.597,0.505,2,-6.445,1,0.195,0.701,0.619,0.088,0.559,88.341,122227
4ouacm3s2lAAMtyNKM2spS,Loungin' II,Epifania,52,5nDneMl3wZq37dFGAAw6L0,Loungin' II,2019-08-13,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.802,0.31,2,-8.716,0,0.0601,0.703,0.786,0.142,0.769,80.064,103500
7nn3FDp3e8h2LlNE25nXfH,Out All Night,Ray Ben Rue,43,7kyRRp16g59X6Zm4ID3NjL,Out All Night,2019-09-27,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.768,0.551,0,-9.133,1,0.0727,0.444,0.812,0.126,0.398,90.028,152000
4koNfLLzUZNiBhLUEV1r6A,Troublous,Zambonini,51,5PVoW3c3q9nT3rLXzybReu,Troublous,2019-10-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.516,0.602,9,-12.051,0,0.056,0.148,0.899,0.105,0.0414,120.008,137993
1HiRLOnSWKOjgTr79oxHjv,There It Is,Ol' Burger Beats,43,0rMhANpygU5WO7RYo2xq54,Daybreaks,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.642,0.235,9,-18.351,1,0.0382,0.789,0.919,0.0935,0.418,77.805,115560
5YNzJfDXOHXoVIXd0PBku9,Childish Dreams,Misc.Inc,50,2N7WR3weCQRWhIod5LVdi7,Childish Dreams,2018-11-02,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.621,0.152,9,-17.086,0,0.135,0.671,0.866,0.0725,0.0876,171.955,133953
5knGjzsCFJVQBrsCBa4ref,Caffeine,Epifania,51,6w4lwaXOlqil1qGkC673Ao,Caffeine,2019-07-23,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.697,0.501,4,-7.59,0,0.23,0.494,0.915,0.105,0.715,90.07,88000
2F3jl04D71yfDIGYwseKAs,nights,damaa.beats,2,5vQXU6hars11F4ikXWW4kt,nights,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.757,0.492,5,-9.298,0,0.0506,0.111,0.927,0.105,0.686,90.992,147692
60KcpkEA2ChiYtHNLtOb1b,Japan Stuff,Beaumont,44,28gUCNlLQeLfndOMwKbQfr,Japan Stuff,2019-08-07,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.606,0.446,8,-11.739,1,0.361,0.829,0.524,0.136,0.288,79.94,84341
5Jimku0EJ6jd82efxMKfWn,Doin' It,Deauxnuts,43,32nMOcdLuJfgUi0wjVuKfe,Doin' It,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.635,0.325,0,-10.464,1,0.206,0.248,0.572,0.116,0.65,180.112,77982
5X1x7olCET1Kix9YjOMTkN,Wherewithal,Bokki,56,3oJGMM6U9KPZmnhgk92Pck,Wherewithal,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.639,0.265,6,-17.125,1,0.061,0.88,0.646,0.87,0.137,82.021,159017
4KwdTyM84QdRDJMhHmogcW,Solo for so Long,It's Philip Marlon,2,4PsCExiOMfYpajbroYQwI5,Solo for so Long,2018-09-05,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.823,0.255,6,-18.776,0,0.104,0.937,0.824,0.707,0.446,104.991,173868
6KEOX0H9NMSK7qLH7a64Nc,MidStation,the.lazyb,42,282HB39K4wb7LWyUw7H0H9,Immerse,2019-06-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.768,0.403,5,-10.61,0,0.0857,0.0515,0.415,0.127,0.261,89.987,116375
6Q3OlXKHhzkcWPbf3qGgQn,Echo Park,Dontcry,43,1o1FRdlu0uKcLaJlHNqw36,Echo Park,2019-06-27,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.754,0.505,11,-9.091,0,0.15,0.0452,0.916,0.11,0.455,84.062,88571
7rLueW1eSGQhAf9MruvO3d,That's Just Me,Ameba,49,01SkyAcTlSdHNE6Vm8z6tq,That's Just Me,2019-06-10,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.713,0.307,10,-9.657,0,0.13,0.487,0.386,0.121,0.359,170.033,90384
5qL0q7I7Cx4PmzjsErLTT2,Temple,SwuM,45,2eN8bdTlnXQJlA4cKVYX4L,Swimming,2018-09-09,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.645,0.739,5,-6.707,0,0.0429,0.836,0.925,0.384,0.127,87.976,98352
1ayTeAKIDQ9ujBuD7bQkul,Deep Sleep,DLJ,2,04RI1TacyfHTZJWuRN9EMl,Deep Sleep,2019-06-12,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.733,0.253,0,-9.394,1,0.0555,0.388,0.744,0.111,0.152,142.051,126761
3c8xULQwLwLKMEAp9T8l2o,.suede,junyii.,55,3bUIBBiSTL0iS5kRcQ8enl,junyii・dr!p,2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.76,0.116,1,-18.106,0,0.088,0.807,0.969,0.182,0.749,80.023,80713
6vtO73QIQgGMoAuvMY50u6,Infrarot,Phil Dee,41,463zs5Cn2Jbx7rYM5elzKl,Infrarot / Kamel,2019-06-11,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.654,0.432,9,-7.257,0,0.388,0.658,0.207,0.109,0.491,83.205,125714
7fZMNGT0myegS7qaekSTh4,leaf,illiterate,44,6DyzfogcnyywiL6VzebgMW,winter_bumps,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.878,0.204,8,-10.254,0,0.136,0.769,0.929,0.104,0.572,144.433,107625
0ZAsC6ftHsSEUQoNbjyATV,Bummer,[ocean jams],54,1WUTtFjT8B8c4afUCpsWOc,Horizons,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.705,0.394,2,-4.946,0,0.0529,0.107,0.901,0.0761,0.215,79.955,159000
4zDX1RgD8QD4xiAQqIfdew,Koenji,Huey Daze,41,1eLbPhLJW8P6pMmVmbWEtu,Koenji,2019-07-10,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.413,0.209,7,-9.747,0,0.0431,0.742,0.898,0.131,0.114,74.465,103669
5JuVNeCjIl3DJbnVf1oeGo,Sneakers,Monma,61,19JQNEvuP4kth86dm4YpC9,Sneakers,2018-10-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.855,0.307,1,-10.599,0,0.0732,0.365,0.854,0.105,0.174,89.993,149333
2uvypKIiMaRzH9NhWXMBSH,cold nights,itssvd,42,6JpAuCV2RjpQjC0hEg8vQv,cold nights,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.491,0.155,9,-24.813,0,0.0756,0.922,0.724,0.313,0.602,49.597,87420
6KykddnA5NxNkaip0LEpgG,Sandalwood,J. Roosevelt,56,77JjJ47oJAzWqdcoPDfjzw,Sandalwood,2018-10-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.62,0.349,10,-11.26,0,0.107,0.761,0.92,0.127,0.378,78.904,168608
6NkGl2nBsVpQcxvXKg5dvq,Pixelated Memories,Pandrezz,42,3w3r4NKZpydiHCWb2qJfwe,Pixelated Memories,2019-06-13,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.67,0.312,0,-10.179,1,0.0282,0.754,0.918,0.127,0.24,108.062,107000
7M8TasYtN8n4q1rQLLZkZV,Burberry,Minthaze,2,5zAVXfbIlNJqUJgNVghLhj,Burberry,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.825,0.591,10,-11.708,0,0.0598,0.106,0.793,0.0995,0.657,85.052,120016
2IyZHf11b0mmL3K3jYyqMM,Wonders of the Unknown,Behind Clouds,59,4uioVAbtZNAQg2bPHajD5X,The Unknown,2018-09-24,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.644,0.512,10,-12.337,0,0.0337,0.837,0.934,0.12,0.506,139.946,140500
6SZPAffx8bjZw8klFDnhnk,No Lies,Psalm Trees,56,7MgdBdKl1aUb0goNIokTn4,Dreams from the Shore,2019-06-10,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.551,0.316,3,-10.14,0,0.0291,0.777,0.909,0.0797,0.337,82.014,128781
76bqpXdcQBtnQw6ByKQjvO,Withu,Blvk,56,5icYWhcxxDq3QOSOYl9skr,Beat Batch #3,2017-09-16,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.741,0.219,10,-11.878,0,0.0813,0.853,0.935,0.109,0.519,156.116,104620
6PqQ8woEtNNvlUnHGtPgHX,A Trip to Tokyo,Linearwave,41,4W61Q60Dr1AWvTICR1dewM,A Trip to Tokyo,2019-06-24,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.736,0.543,3,-11.195,1,0.0957,0.202,0.83,0.0894,0.659,90.009,128000
2CSKDYplT7Jjdu0NGiX2ib,What a Day,Goldenninjah,41,171jA9t34X3cs1W4a4mnbl,Moods,2018-08-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.833,0.186,1,-18.2,1,0.139,0.949,0.953,0.0835,0.954,95.839,75416
3IgTG5T8Mv0a7wBvbc0iNv,Promises,evän,41,7jWpx68KXCazaUii7d7s8n,Promises,2019-06-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.607,0.319,0,-12.292,0,0.292,0.764,0.742,0.0905,0.262,74.017,124062
3oQ8b6m5S531gvqZV9wEOY,The Ceremony,Bertholet,55,1bx6nmknADHJvaxcvlO4go,Masters of the Lodge,2018-09-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.638,0.232,1,-9.922,1,0.0392,0.535,0.888,0.103,0.364,75.078,95525
2zdlHufpRwuVnyTTolms55,Sunday Afternoon,Oatmello,57,49duPTHJJzvzXch9KUQhtU,Imperfections,2018-09-27,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.728,0.267,6,-13.071,0,0.0866,0.911,0.96,0.0937,0.32,84.969,90380
3ZcKtiMpMEPxviOZF2siZI,Hard'em,the.lazyb,41,1VtM9wRr0lr73ntRImsPGb,Hard'em,2019-05-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.711,0.622,6,-10.689,1,0.131,0.378,0.715,0.0926,0.365,88.78,127170
0zaxkDILjyVecyd3Oz7cU7,Peace and Quiet,Laffey,45,7fkLCNSj9zpmEqfBtQrWU8,Peace and Quiet,2018-10-05,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.734,0.627,7,-9.025,1,0.0434,0.832,0.726,0.118,0.329,88.97,119333
6suR5CukTxeaNORNX4aw03,what you doin',Masked Man,41,09uEXgtbEd6RHF2ujnwmfm,what you doin',2019-06-13,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.64,0.137,11,-9.215,0,0.0604,0.531,0.741,0.129,0.334,81.968,105366
7EufLb0I5xdMra7nwdz4ZF,Loungin',Epifania,43,3QOEvKGjK08vhwKoVg76lt,Loungin',2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.649,0.473,1,-9.827,0,0.12,0.862,0.35,0.101,0.779,172.026,160044
565G5uNsmYHxSBmN0mAJy2,Very,Bertholet,46,5sf4VRU9YOpH8yY0E5BYTD,Very Crazy Times,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.695,0.229,6,-13.634,0,0.204,0.13,0.504,0.253,0.674,84.916,85257
7C3vTLxWEYBSDFsN6HHPth,Marvy,Nokiaa,41,6g6hjVpWwDQ8lLYSa6xOW1,Marvy,2019-06-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.683,0.256,11,-11.828,1,0.0728,0.502,0.898,0.169,0.229,85.014,145412
2XXvYN4zZdinxJMizuwKPB,Let Me Luv U,TiMT,2,0qkk7RdX81Scn7HwgPuw5T,Key Milestone,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.567,0.204,8,-13.09,0,0.0345,0.808,0.804,0.111,0.436,85.921,124818
4dMkNnFOOMcdChtooPTvwt,In the Rain,Huez,41,54s55YJpsLZUKsx12HqGnh,True Story,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.594,0.292,3,-12.784,0,0.203,0.879,0.938,0.094,0.383,158.455,90000
1sEP52YF4wX2tgnSZ71yp8,Dreams,Bluedoom,43,1fHGqofIPYKn2FqGP11c95,Dreams,2018-10-23,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.706,0.266,1,-18.595,1,0.0438,0.843,0.947,0.177,0.537,160.051,74258
7EExHTWWXsZxhugGaGGh1O,Fondue,Dweeb,11,3IFbzO8kMa6Lmx3R8HGjFN,Untitled VIII,2018-10-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.459,0.32,1,-13.716,1,0.0311,0.493,0.943,0.107,0.261,83.615,68609
541HbfRw0PToKoEjdseZeD,Delight,Dontcry,41,2VHJn29PiZpTMi10oXCftZ,Delight,2019-06-10,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.735,0.257,2,-10.062,0,0.0803,0.443,1.18e-06,0.113,0.73,104.612,68571
2cMXvhXlXMHpQLW7UTTWUp,as time goes by,Kuranes,43,6TvVjf2yTVn2jvBQMDtzn1,bad habits,2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.672,0.388,6,-15.317,0,0.0656,0.859,0.914,0.144,0.619,69.017,104348
5Lbb9qXQlYwsEDy9LBK7k0,Window Seat,Chris Anderson,41,52o62VP1NgwH7vAG9K7tjf,Killing Time,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.55,0.563,3,-9.736,1,0.0634,0.694,0.883,0.106,0.299,74.207,129730
55geWzr1b7v4xd8Gw6RCTo,Opiat,IOM,41,2fNPSKjZpmhHuiFpfBGxr6,Opiat / Drown,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.817,0.273,9,-7.341,1,0.122,0.414,0.958,0.0994,0.106,90.034,117361
5199wPUOgLF1guJAh1uyZ2,sanya,luvwn,42,3Wg37yhjF738c32E76Q2oi,sanya,2018-10-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.784,0.358,3,-10.151,0,0.0613,0.85,0.961,0.11,0.89,169.899,101647
5yVj39dpZ4jThGXf2mEhYI,fortune cookie,B0nds,48,4zTohprqCBPHuw04qvVNEs,fortune cookie,2019-06-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.561,0.778,8,-5.721,1,0.718,0.437,1.9e-05,0.586,0.789,150.956,107532
3NoA0UbucoXgIdD0ZnTgw0,Ladybug,Slumberville,11,6QxClzv7Im79RAlqHbQHqZ,Ladybug,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.737,0.144,0,-16.186,0,0.0582,0.881,0.948,0.601,0.477,134.06,116418
3BuzwsAvyvQ16ppMnOqwCE,Is This It?,Red the Chef,40,3USFHzlxoJoVzRvfEyDvW7,Is This It?,2019-05-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.824,0.124,1,-16.13,1,0.0458,0.652,0.945,0.0903,0.418,144.021,170833
0lTckeFgXaqfQRuQlRyNNP,Longing,Axian,43,2VQ4I38rwBTxlBWTTVHdyS,Longing,2018-09-30,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.73,0.594,10,-7.83,0,0.0346,0.271,0.535,0.31,0.538,81.994,73186
5yWzJwzvU2wYds2v9AgSWS,rains,sagun,57,7ioJK91PNvDun6f4CF16GD,yellow hills,2018-10-01,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.816,0.368,9,-14.382,0,0.202,0.558,0.947,0.0917,0.463,160.0,111000
6iAv8cEBI5oXQikO2UgyHA,Arrivals,Moo Latte,1,7wViwyCiSJR4xU5lFKJW38,Departures & Arrivals,2019-05-22,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.467,0.262,6,-15.547,1,0.0824,0.664,0.879,0.0659,0.202,70.028,160000
6PmRRnk4fxt5KqfqNkPear,no heart,Sleepy Bear,42,6LX0pXUQMiqUIhH8bVleEo,21,2018-07-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.738,0.49,9,-10.113,0,0.187,0.643,0.931,0.128,0.464,71.984,120000
5QUpIPfsfssgGBMP14dtzh,Long Ago,Wun Two,3,4rwZxKFsGOcDwfI0R0tNLW,Seegarn / Long Ago,2019-06-12,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.516,0.149,10,-14.113,0,0.204,0.477,0.31,0.108,0.955,70.995,89250
24U70C7AiAotiKdWAMv6TK,Days.,Green Assassin Dollar,42,1sneOH32brKVUk7bW9M2dS,Lost Tape,2018-09-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.661,0.712,3,-4.899,0,0.0958,0.883,0.742,0.125,0.603,97.645,124173
5JtqUa5cmxmqKL5Ua1vCOY,Vibes & Sh*t,Waahiid,43,011s8kJjxflUbOSvArwjRY,Iwoak,2018-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.748,0.333,1,-14.268,1,0.0536,0.907,0.764,0.362,0.521,89.103,112750
