track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3sqQ4ocD4M9fsvbHrr1Z2M,Should Be Higher,Depeche Mode,41,1kpZUS7tLWK0hMWNCKP9La,Delta Machine,2013-03-22,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.399,0.521,9,-8.817,1,0.0349,0.00221,0.0427,0.0801,0.4,99.091,304653
2oZLGAJWR4DQINOTh9W9Zx,Memories,CHROM,0,0INYB8e9VVv7uGI1clwWgJ,Synthetic Movement,2012-03-30,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.597,0.969,1,-7.095,1,0.0329,0.009,0.75,0.173,0.815,138.01,318333
2oiQ1M5GwGBKsPz1cRTWoG,Seelenschmerz,Blutengel,0,5eYvYswSwNE8wR70JPTTto,Seelenschmerz,2001,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.527,0.994,0,-2.88,1,0.0396,0.027,0.298,0.12,0.828,133.969,333013
6a2MiOBXfkCtAGYvHeeOYE,Und wir tanzten (Ungeschickte Liebesbriefe),ASP,0,0OPE2Ze8DgwhRCoWQYcxaa,Per Aspera Ad Aspera - Anthologie,2014-09-26,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.551,0.573,9,-9.339,1,0.0605,0.0373,0.538,0.131,0.299,170.084,306187
1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,71,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680
1lpFXKKckqVkyAN1lPwwC2,Radio Ga Ga,Queen,3,39MMaY4ampwjkSOFahHnKi,The Works,1984-02-27,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.762,0.414,5,-12.036,1,0.0379,0.173,0.000111,0.0942,0.731,112.398,349133
4CGAWAPtcZWu4fRM1Jr0Z3,Love Bites,Luck Wallace,21,5xZ6m1DRXo1W8WFAImttu5,Legendary Rock Ballads: Best Hard Rock & Heavy Metal Power Ballads. Greatest Love Songs 80's 90's,2014-09-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.579,0.653,0,-7.972,0,0.0312,0.231,6.28e-06,0.11,0.519,127.981,319098
0CsM8VGDi38kusMv3pxyj1,TRUE - Single Edit,Spandau Ballet,72,2ZcceaFPxi5CuqoBUfedKn,True - The Digital E.P.,2008-04-25,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.744,0.545,0,-9.361,1,0.0297,0.506,0.0977,0.0649,0.346,97.409,328293
6XIQe8CyDYFHN0iCjfRIuj,Cryin',Aerosmith,5,5DS04MgiAZ1dI2jWUpDuGd,Young Lust: The Aerosmith Anthology,2001-11-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.451,0.828,9,-3.904,1,0.0328,0.000197,0.0128,0.345,0.498,105.882,308267
4hy4fb5D1KL50b3sng9cjw,Smells Like Teen Spirit,Nirvana,14,3SBQfBKAPWvCr4qse1uNis,Nirvana (International Version),2002-01-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.48,0.875,1,-5.898,1,0.0429,1.62e-05,0.000751,0.103,0.826,116.754,300827
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,82,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1987-01-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520
1li0jGGRIaMaNNRBV8JXZ4,The Final Countdown,Europe,8,305Ae8uvs0wDqSGGOyBq1Z,Playlist: The Very Best Of Europe,1983,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.536,0.914,6,-3.803,0,0.0668,0.0722,0.00104,0.0528,0.193,117.657,310427
41e8y8N7OLiVTWMam9iebK,Hard to Say I'm Sorry / Get Away - 2005 Remaster,Chicago,49,6CttJqwyQqtUbElzGjNrHa,Love Songs,2005-01-25,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.391,0.543,4,-7.765,1,0.0371,0.137,0.000364,0.0856,0.238,144.552,305960
7EmSPZ9f1AiLR9eVHNSI62,Brothers In Arms,Dire Straits,24,1NF8WUbdC632SIwixiWrLh,Brothers In Arms (Remastered),1985-05-13,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.413,0.296,8,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273,424000
63nVsCAdxu9OdeRhe58wiE,Broken Wings,Mr. Mister,65,1vmioa1hsabaxkYnYKROT1,Welcome To The Real World,1985-06-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.286,0.473,1,-15.646,0,0.0388,0.115,4.23e-05,0.071,0.449,99.233,345840
0q90594hk25yo0xZmBTqCd,Don't Let the Sun Go Down on Me,George Michael,60,3coLNlyStg9h7f8CZ103Rl,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.432,0.551,0,-8.096,1,0.0289,0.501,1.77e-06,0.472,0.253,136.465,346960
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,77,4oQhDQDKMeI6IMlwpXt3j8,Agent Provocateur,1984-12-12,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787
78TnMTAFmWUWWCgNXR7D3K,Listen to Your Heart,Roxette,75,1iI5YZkqNUV7VmrEi4uOP9,Look Sharp! (2009 Version),1988-10-19,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,328093
4fVdtkBSTaOuecdWKcXmRX,Careless Whisper,George Michael,2,59x2pzuxQaaLEf9ujqQGq9,Ladies & Gentlemen...The Best of George Michael,1998-11-09,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.575,0.634,2,-8.822,0,0.0348,0.144,1.68e-06,0.314,0.79,153.217,300093
424ga21oScJ3e1YvT9JxlT,Boogie in Zero Gravity - Extended Version,Black Strobe,0,79uEeMciy2R8gq2JeqBmwY,Boogie In Zero Gravity,2012-07-16,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.777,0.703,11,-6.92,0,0.0569,0.0112,0.743,0.0765,0.975,123.006,406575
68yqiuPVxrT9OySWFDwDDd,Shine A Light - Flight Facilities Remix,The C90s,52,1r0jL1OzptvUXSe7YrF9j9,Shine A Light,2010-11-05,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.686,0.671,0,-10.185,1,0.0475,0.0149,0.457,0.074,0.814,104.995,349963
3dud2dUA1UY39rM2hqmIhb,O.N.E.,Yeasayer,46,64PqoX4BwsfDVEBeYqDnb8,Odd Blood,2010,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.603,0.936,7,-6.571,1,0.0447,0.00102,0.293,0.359,0.41,121.969,321013
65NKfdLTAnL8ubOho5jCXA,Flutes,Hot Chip,49,5GDNKEug3ME9sCAtCU0vu7,In Our Heads,2012-06-11,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.69,0.716,10,-6.375,0,0.0322,0.0374,0.00276,0.093,0.335,118.005,424530
2Rtmbsx0Q2xzJl03gWOrSH,Hold On,Holy Ghost!,34,2RocWbAAyqpADqx9ZFth9B,Holy Ghost!,2011-04-04,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.802,0.958,6,-4.805,1,0.0498,0.0102,0.517,0.0942,0.818,115.967,356667
4Dgu832fwSuZ4D7ZmNx948,When You're Out,Kauf,1,5P4Z2J5ceFhdjuVHZHZ1iy,As Much Again,2013-07-29,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.611,0.758,6,-6.431,0,0.0379,0.00207,0.0411,0.129,0.445,100.998,310685
2BnY9VsTwf7Q2jZzQ3Td3o,Truly Alive,Mitzi,0,3uoywCkfNrTzN5BPQoWwcV,Truly Alive,2013-02-15,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.786,0.714,4,-9.223,1,0.0438,0.0342,0.00296,0.121,0.577,118.982,307772
5lURhQIungeGdpATEZSpwL,Reflections - Gryffin Remix,MisterWives,3,2cYutTKSTjzJEqQBPlzzqc,Reflections Remixes,2014-06-17,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.634,0.644,11,-7.712,0,0.0652,0.00714,0.00191,0.354,0.155,102.98,323040
0IDcqQM84frBhAJ8vXC76I,Younger - Kygo Remix,Seinabo Sey,5,4tvxP0caxdRMXVMca0t9uH,Pretend,2015-10-23,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.687,0.471,5,-8.091,1,0.0962,0.15,0.000253,0.0809,0.616,113.999,351579
7l15QDWp4v3TYh5u3pQjxa,Miami 82 - Kygo Remix,Syn Cole,59,1cVyMj4skGmb4uYJWbC95c,Miami 82 (Remixes),2014-05-08,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.708,0.6,2,-7.099,0,0.0407,0.177,0.119,0.0578,0.604,112.995,341947
1Dt3SMp00av6ch2I5eIKKJ,Dear Boy - Avicii By Avicii,Avicii,1,2zcx8cMjC0zHU94PrIZZd0,True: Avicii By Avicii,2014-01-01,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.638,0.699,8,-4.277,0,0.0567,0.0335,0.00627,0.0908,0.575,114.974,331093
0SzWYIT1tVV27FjUkruzLD,All That - The Knocks Remix,Carly Rae Jepsen,0,2V6JckkxAHDGUDhJIJvWD0,All That (The Knocks Remix),2015-09-18,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.747,0.785,9,-5.15,1,0.0634,0.01,0.187,0.0669,0.777,121.007,310253
30DvrKbciJunUOfIlg0FQy,Heart (Samuraii Remix),Stonefox,0,2Szsxb6kBAO0sdGJ8GVjt5,Heart (Samuraii Remix) - Single,2014-11-12,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.713,0.664,8,-8.815,0,0.0525,0.689,0.00963,0.316,0.423,103.998,343846
0nMqAzCOdTbB4AtNUe2qZ6,burning gold - Autograf Remix,Christina Perri,38,5fceqTaxlklUq4S8IAyRqT,burning gold remixes,2014-11-04,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.482,0.842,4,-5.866,0,0.309,0.0906,0.00913,0.0904,0.12,97.853,333061
0aY9d4Kgyv6mzWTW5gNzSO,Too Late,NIMMO,17,3JQFFjlpizappD4BplZSzp,Too Late,2018-03-08,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.713,0.771,8,-8.415,0,0.167,0.187,3.08e-05,0.0876,0.447,120.044,324569
29tIhq8ByVaG5GVlnS4XRL,New Sky,RÜFÜS DU SOL,58,5Jazpq8mEgSgQs06mdwkQd,SOLACE,2018-10-19,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.643,0.744,5,-8.021,1,0.029,0.0213,0.287,0.17,0.194,124.004,327547
3rYkfYT0aZ2pM8gzH27LSg,What Happened?,Gilligan Moss,30,1qtfGi2ELKvLs0MNJOQpfw,What Happened?,2018-04-19,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.717,0.817,1,-9.514,1,0.0615,0.0278,0.77,0.122,0.962,125.999,308080
3hT4aulcGsGrgeoGU0M5Pj,Up We Go,Lights,48,03Il5mMdE6JpkpHNpmlVeT,Midnight Machines,2016-04-08,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.657,0.384,4,-12.259,1,0.0422,0.882,0.00227,0.114,0.374,123.953,339560
545dPrr42WxSTsjnqAKZwH,Lost City,Brett,40,0diu5dJq4paIzAex0vZPwi,Lost City,2016-08-26,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.479,0.909,2,-5.855,1,0.0616,0.19,1.68e-06,0.147,0.264,119.983,312250
0gnG4oD2rOoPWTSzZnnX4A,Awake,Electric Guest,44,2RmYavmwTVl0MOhfyySBJz,Mondo,2012-04-23,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.566,0.593,11,-7.348,1,0.0349,0.0206,0.0654,0.121,0.806,111.001,300867
2h3VovOKaebUKvhhdE0I5U,Natural Fools,Maribou State,56,4nNZ5UJCzhlfJbip0SDLI1,Portraits,2015-06-01,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.713,0.547,8,-9.181,0,0.0441,0.7,0.798,0.167,0.118,119.981,339258
3hyi4CYvZ3K6EqAI2ja7pl,Sweet Emotion,The Kooks,4,22F5JWqnUh0qchqI2wQfS0,Listen,2014-01-01,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.766,0.825,10,-5.266,0,0.0706,0.0498,0.000137,0.104,0.583,98.007,308569
7Hp5dzh57qndSeuvVpGL9B,Slow Burn,Brian Bromberg,19,7EhV3Rp6E9EZNvpU5FnGaE,Downright Upright,2007-02-20,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.718,0.471,7,-11.139,1,0.04,0.567,0.576,0.102,0.569,80.025,367893
4vELW2hK9eb9R7Q0BNJ3Vh,Watch Me Dance,Tom Misch,51,278C3YPG1SJGEDFGTtfNIN,Watch Me Dance,2016-05-23,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.771,0.29,10,-13.413,0,0.0341,0.323,0.0316,0.0645,0.192,118.003,303586
6bxtai04eVsvV7IZGqOXMy,Mornin Dew,Sunni Colon,53,1HRzxvSMJSc6sNHrU2JA1W,Satin Psicodelic,2018-08-29,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.471,0.466,7,-11.466,0,0.0469,0.183,0.725,0.121,0.104,102.988,324130
36ylLzMtvJ2CItc7bN4TcF,Taro,alt-J,63,7HOzvP7Ta2lLueojdlJtdZ,An Awesome Wave,2012-05-28,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.35,0.476,5,-10.653,1,0.034,0.765,0.0039,0.0785,0.293,171.938,314987
14zhqtMI5xHrfCFCLhFcsn,Dreams,Beck,59,6BOQkxcHspMoRWEwEexf4l,Colors,2017-10-13,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.582,0.938,1,-5.73,0,0.0392,0.000744,0.0206,0.0841,0.794,113.994,314487
2aMqRRtkIgdSB5O8DF4RTK,Under the Supermoon,Artists for Peace and Justice,44,1CKNW8brZLEtbTeFVb1RDD,Under the Supermoon,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.626,0.469,7,-11.565,1,0.049,0.775,0.000156,0.11,0.333,132.431,315121
4ocmVnBOmRFzigZrIFpEfQ,Fill Into Me,Anju,35,6EWGkx9X4oEUUGGXHAmI4v,Fill Into Me,2020-01-01,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.512,0.328,7,-11.939,1,0.0338,0.867,0.0208,0.143,0.0729,78.017,303313
0sXrAxJlOtWhTCAEYzxbZy,Veiled,Swati Bhatt,28,4eimJhGjgRzMPjPt3RiW2H,Veiled,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.545,0.359,11,-11.6,0,0.0297,0.692,3.47e-06,0.114,0.32,134.87,326667
0XtnjngdyPgVxb9qXBUeJh,Alive,Dabin,50,2gUJErMHt6BoUBIFdlU5rN,Wild Youth,2019-03-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.377,0.566,11,-6.173,1,0.044,0.134,0.0,0.135,0.222,154.875,365419
35NjG6G6Jvtf8BU9kF8cNs,Good Ol' Days,Elijah Midjord,44,11waTFNt5mXxLtJHkV5naI,Good Ol' Days,2019-12-30,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.73,0.389,10,-9.329,1,0.0338,0.916,0.0,0.0951,0.27,120.04,319018
4cxvludVmQxryrnx1m9FqL,My Shot,Lin-Manuel Miranda,69,1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.829,0.649,8,-6.764,1,0.317,0.15,0.0,0.0904,0.569,90.936,333154
3nJYcY9yvKP8Oi2Ml8brXt,Right Hand Man,Lin-Manuel Miranda,65,1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.68,0.413,8,-9.41,1,0.492,0.177,0.0,0.205,0.384,158.58,321697
7qfoq1JFKBUEIvhqOHzuqX,Non-Stop,Leslie Odom Jr.,66,1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.772,0.482,6,-9.529,1,0.351,0.211,0.0,0.223,0.441,92.017,385438
2TK2KSrzXD6W01qjXVjNGh,The Room Where It Happens,Leslie Odom Jr.,64,1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.638,0.49,4,-9.382,0,0.427,0.27,0.0,0.657,0.511,173.552,318215
6XPYPchsGj40NxVLe3m7AM,While My Guitar Gently Weeps,Regina Spektor,50,7dOhWd2mzAxFogccMQWAg0,Kubo and the Two Strings (Original Motion Picture Soundtrack),2016-08-05,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.696,0.315,11,-15.067,0,0.0318,0.237,4.06e-05,0.131,0.224,112.998,323787
31KE8oQuxg7FKON0E4tRhp,Fools,The Ransom Collective,42,7iVa3EB6dvddv4tdfyfNUs,The Ransom Collective,2014-09-20,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.46,0.731,7,-7.038,1,0.0562,0.144,0.0,0.247,0.33,115.055,310992
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,76,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840
4zFgZQEatsyUhLhDtClcKl,Ghost - Oliver Nelson Remix,Ella Henderson,50,40Rs6HcEc6Juj0FBeMa86M,Ghost (Remixes),2014-06-06,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.793,0.825,7,-2.708,0,0.0547,0.195,8.53e-06,0.0889,0.674,111.964,304840
7s1upm7yr7ZjrzXMwHawtG,Sexual Healing - Kygo Remix,Marvin Gaye,53,6j62lF3YXsygj6xTjAyRG5,Sexual Healing (Kygo Remix),2015-04-27,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317
6fVujZrirjfU3GWji09nDT,Sea Of Voices - RAC Mix,Porter Robinson,0,1I35ePt1OLbAqBOOODnVAo,Sea Of Voices (RAC Mix),2014-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.606,0.658,2,-5.983,1,0.0302,0.195,0.827,0.118,0.566,127.999,367900
1E1XcSAS6wCOWxcZNrrhns,All Cried Out (feat. Alex Newell) - Oliver Nelson Remix,Blonde,43,53dunLhacsNqh6K6lBqWaV,All Cried Out EP (feat. Alex Newell),2015-04-19,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.681,0.932,0,-2.368,0,0.0492,0.088,0.0138,0.09,0.628,116.026,326897
5H2cgEPEJxA72Bqb4cLvrj,With You (Jai Wolf Remix),Dirty South,48,7B6EZBcEHqSwsUTqv8UaFN,With You (The Remixes),2015-04-28,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.587,0.881,2,-1.316,1,0.0397,0.0114,0.00146,0.326,0.221,94.984,328421
5BxVRqpZi6tIhAap1ZjzVD,Elevate,St. Lucia,52,7fbye8EAeiLsiKAe2upMEh,When The Night,2013-10-04,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.541,0.982,2,-4.908,1,0.107,0.00767,0.000765,0.291,0.722,104.03,308360
18QnuOfBATMFLDxfYwSqbX,Lost & Found,The Midnight,48,6vTjBvaHqYA32A6KtG0mh4,Lost & Found,2015-11-28,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.552,0.647,10,-9.247,0,0.035,0.0581,0.000539,0.0949,0.381,157.945,350886
4E0SwMbCpOG8KvPQzsw1o8,Days of Thunder,The Midnight,1,2fL4zyJw6GoPdimFUrmqEm,Days of Thunder,2014-07-15,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.47,0.834,0,-9.156,0,0.0368,6.54e-05,0.00095,0.372,0.184,162.91,324018
63TgqagiZnNL12LWDHrQKK,The Winds of Change,St. Lucia,37,4qH5TQZxM5v7tKT0E09WAK,Matter,2016-01-29,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.52,0.812,2,-6.272,0,0.0582,0.0294,0.00119,0.0852,0.153,140.029,324547
1c4w5n4wDYIhOSLzeycjTi,Not Ready Anymore,The Griswolds,17,56KHvy42cumf0i7o00DTQM,Be Impressive,2015-05-22,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.446,0.651,4,-4.348,1,0.0287,0.0068,0.164,0.195,0.138,101.141,312693
74lfGn1j0rBJ3YqR2mo4oU,Paracetamol,Declan McKenna,59,3HJiLDJgWA9Z0MvCxlzHYQ,What Do You Think About the Car?,2017-07-21,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.489,0.683,0,-6.32,1,0.0295,0.099,8.84e-06,0.637,0.133,83.993,318373
0q0UHaklzSXTGIaENBn0QV,Suburbia,Muskoka,1,1SXYzigM1s6GdYDKkSpVjN,Suburbia,2016-08-29,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.56,0.342,9,-11.07,1,0.0326,0.864,0.00164,0.0964,0.293,153.655,312287
5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",74,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,2017-07-21,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720
3AbV3JF0bJAZXeHEJZfpke,4 Seasons,Rex Orange County,64,2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,2017-04-26,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.505,0.458,7,-7.87,1,0.0392,0.217,0.0,0.116,0.17,123.922,301773
5hzYEPlHm5nHEGCvQJg6QG,Your Soul,Hippie Sabotage,3,3NHfAcWQvWnKESrAzlv4Ni,Sunny - EP,2014-03-11,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807
4FzTuLQ0vck9PBtw4kqJ8F,Metaphysical,Autograf,40,0qy4RnMR3DykfMqVMnNjB9,Metaphysical,2015-10-06,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.797,0.722,7,-6.846,0,0.0401,0.212,0.06,0.105,0.233,120.036,339000
5Kn5DgKUYMmSWpD6XTVtww,Wicked,GRiZ,42,1H11dYnWcUyVpw3MMakGAl,Good Will Prevail,2016-09-23,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.474,0.749,10,-5.113,0,0.0363,0.00645,7.41e-05,0.0642,0.1,121.969,354286
6U2vGiMNVhJiJqxrlu18uV,Get Down,GRiZ,38,4HhSc1Q56OOKGtEOr0BFhT,Say It Loud,2015-03-31,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.708,0.887,1,-5.751,0,0.0837,0.00167,0.291,0.129,0.811,110.046,334563
7fGxqyHFmWrs3GhpwSht4H,Fever,RAC,31,4soSC3Y3hkAczeDVklfp34,EGO,2017-07-13,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.485,0.659,5,-5.83,1,0.0293,0.148,0.00295,0.171,0.121,85.996,313000
6iiajViQXzVQ2qFYDTguEU,Do You Wanna Get High,Bad Feelings,20,3KuJ9DHfSi9GcrPKV2jfsM,Do You Wanna Get High,2016-05-25,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.546,0.591,11,-5.649,0,0.0284,0.0616,0.538,0.275,0.357,120.031,316000
4zdU3crpMx7UILpUiwFBaQ,Handmade Ego,TENDER,22,54phD65QjVhzTs3uxVbWBC,Handmade Ego / No Devotion,2018-09-26,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.638,0.754,7,-5.174,0,0.0345,0.133,0.0517,0.48,0.688,120.021,309640
5z4rXPO6B5SSMVnRfPWb61,Sorry About the Carpet,Agar Agar,45,1S5GLfv8Lmn4vmRMImheVu,The Dog and the Future,2018-09-28,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.728,0.388,9,-11.788,0,0.0347,0.0221,0.884,0.0932,0.57,94.999,368347
